prod_sector,value,var_name,prod_muni_name
24,916718.8752620828,Producer dividends paid,Randers
26,4970477.627030334,Producer dividends paid,Randers
27,6548390.431044917,Producer dividends paid,Randers
77,0.0,Producer dividends paid,Randers
88,0.0,Producer dividends paid,Randers
99,0.0,Producer dividends paid,Randers
01,32719348.000000004,Producer exports,Randers
02,26296338.0,Producer exports,Randers
03,60810271.99999999,Producer exports,Randers
04,623909376.0,Producer exports,Randers
05,27562524.019523665,Producer exports,Randers
06,25689696.0,Producer exports,Randers
07,9909872.0,Producer exports,Randers
08,10322240.0,Producer exports,Randers
09,86958184.00000001,Producer exports,Randers
10,59652480.0,Producer exports,Randers
11,56451191.99999999,Producer exports,Randers
12,747966272.0,Producer exports,Randers
13,188998016.0,Producer exports,Randers
14,10437895.999999998,Producer exports,Randers
15,5475933696.0,Producer exports,Randers
16,1856533632.0,Producer exports,Randers
17,104559672.0,Producer exports,Randers
18,7922720.999999999,Producer exports,Randers
19,297381216.0,Producer exports,Randers
20,124388400.0,Producer exports,Randers
21,149344450.83916986,Producer exports,Randers
24,9256922.0,Producer exports,Randers
26,5184890.5,Producer exports,Randers
27,7163867.5,Producer exports,Randers
77,0.0,Producer exports,Randers
88,0.0,Producer exports,Randers
99,0.0,Producer exports,Randers
01,100105111.99999997,Producer imports,Randers
02,122146864.00000003,Producer imports,Randers
03,475017216.0,Producer imports,Randers
04,476659135.9999997,Producer imports,Randers
05,109460386.40327065,Producer imports,Randers
06,126826944.00000003,Producer imports,Randers
07,3823703.5,Producer imports,Randers
08,18120461.999999996,Producer imports,Randers
09,50667323.999999985,Producer imports,Randers
10,169798512.00000003,Producer imports,Randers
11,366029344.0,Producer imports,Randers
12,992875391.9999998,Producer imports,Randers
13,96047920.00000001,Producer imports,Randers
14,44223484.00000001,Producer imports,Randers
15,2333754624.0000005,Producer imports,Randers
16,548310784.0000004,Producer imports,Randers
17,63416992.000000045,Producer imports,Randers
18,27851523.999999993,Producer imports,Randers
19,184512336.00000003,Producer imports,Randers
20,144687520.0,Producer imports,Randers
21,133550887.38188533,Producer imports,Randers
24,323369984.0000001,Producer imports,Randers
26,63667560.0,Producer imports,Randers
27,87300832.0,Producer imports,Randers
77,492239.0625000005,Producer imports,Randers
88,997958.3125000015,Producer imports,Randers
99,1008243.9375000002,Producer imports,Randers
01,16564985.228205191,Producer product taxes paid,Randers
02,27816109.050936695,Producer product taxes paid,Randers
03,4804508.334760562,Producer product taxes paid,Randers
04,97102921.80852865,Producer product taxes paid,Randers
05,20868000.38580011,Producer product taxes paid,Randers
06,1520996.2057389389,Producer product taxes paid,Randers
07,660613.9067306919,Producer product taxes paid,Randers
08,313637.5039106325,Producer product taxes paid,Randers
09,1443348.142774975,Producer product taxes paid,Randers
10,12662335.57083012,Producer product taxes paid,Randers
11,8966049.283132548,Producer product taxes paid,Randers
12,31774431.861929,Producer product taxes paid,Randers
13,5968964.517276091,Producer product taxes paid,Randers
14,8492317.498515481,Producer product taxes paid,Randers
15,41525018.57531404,Producer product taxes paid,Randers
16,23441123.812173896,Producer product taxes paid,Randers
17,71769822.22677495,Producer product taxes paid,Randers
18,18188396.017867174,Producer product taxes paid,Randers
19,20436616.138578504,Producer product taxes paid,Randers
20,5464881.410500239,Producer product taxes paid,Randers
21,227580.50290580484,Producer product taxes paid,Randers
24,229072236.37146288,Producer product taxes paid,Randers
26,72645266.8278863,Producer product taxes paid,Randers
27,70977475.50656357,Producer product taxes paid,Randers
77,15194843.087820921,Producer product taxes paid,Randers
88,63078406.12339329,Producer product taxes paid,Randers
99,31123311.474354576,Producer product taxes paid,Randers
01,665937.0471249196,Producer sales to capital accumulation cell,Randers
02,55833131.86593571,Producer sales to capital accumulation cell,Randers
03,20918779.428436093,Producer sales to capital accumulation cell,Randers
04,48623887.5577562,Producer sales to capital accumulation cell,Randers
05,138019271.12757617,Producer sales to capital accumulation cell,Randers
06,1501463.344594329,Producer sales to capital accumulation cell,Randers
07,257625.8792003203,Producer sales to capital accumulation cell,Randers
08,4437605.801123135,Producer sales to capital accumulation cell,Randers
09,43225350.58890814,Producer sales to capital accumulation cell,Randers
10,11751776.917290589,Producer sales to capital accumulation cell,Randers
11,21315973.72031578,Producer sales to capital accumulation cell,Randers
12,1853288513.95128,Producer sales to capital accumulation cell,Randers
13,59893096.6743849,Producer sales to capital accumulation cell,Randers
14,1751084.425154074,Producer sales to capital accumulation cell,Randers
15,403784317.4735458,Producer sales to capital accumulation cell,Randers
16,266067612.4815145,Producer sales to capital accumulation cell,Randers
17,148562251.43478024,Producer sales to capital accumulation cell,Randers
18,14322637.600616934,Producer sales to capital accumulation cell,Randers
19,15492430.936050875,Producer sales to capital accumulation cell,Randers
20,402258390.34406,Producer sales to capital accumulation cell,Randers
21,118638.07864017096,Producer sales to capital accumulation cell,Randers
24,38791325.1182139,Producer sales to capital accumulation cell,Randers
26,62099779.265164286,Producer sales to capital accumulation cell,Randers
27,19165629.40639813,Producer sales to capital accumulation cell,Randers
77,188789.4139986862,Producer sales to capital accumulation cell,Randers
88,0.0,Producer sales to capital accumulation cell,Randers
99,386693.7944238176,Producer sales to capital accumulation cell,Randers
01,24611.89453125,Producer sales to government,Randers
02,204683904.0,Producer sales to government,Randers
03,7723268.5,Producer sales to government,Randers
04,492043456.0,Producer sales to government,Randers
05,5531293.0,Producer sales to government,Randers
06,2912595.9999999995,Producer sales to government,Randers
07,1559503.3750000002,Producer sales to government,Randers
08,319092.1875,Producer sales to government,Randers
09,64047.29296875001,Producer sales to government,Randers
10,0.0,Producer sales to government,Randers
11,7358603.0,Producer sales to government,Randers
12,73939024.0,Producer sales to government,Randers
13,20998648.000000004,Producer sales to government,Randers
14,204444416.0,Producer sales to government,Randers
15,13742254.0,Producer sales to government,Randers
16,13680771.0,Producer sales to government,Randers
17,13154702.000000002,Producer sales to government,Randers
18,325258143.99999994,Producer sales to government,Randers
19,8060871.0,Producer sales to government,Randers
20,14753541.0,Producer sales to government,Randers
21,77543.6640625,Producer sales to government,Randers
24,3786110720.000001,Producer sales to government,Randers
26,1639343616.0,Producer sales to government,Randers
27,1090143104.0,Producer sales to government,Randers
77,0.0,Producer sales to government,Randers
88,0.0,Producer sales to government,Randers
99,0.0,Producer sales to government,Randers
01,3524746.0765988734,Producer dividends paid,Silkeborg
02,0.0,Producer dividends paid,Silkeborg
03,21917456.27075956,Producer dividends paid,Silkeborg
04,6544725.833960725,Producer dividends paid,Silkeborg
05,18781525.07948132,Producer dividends paid,Silkeborg
06,1897839.1206599444,Producer dividends paid,Silkeborg
07,0.0,Producer dividends paid,Silkeborg
08,0.0,Producer dividends paid,Silkeborg
09,2323513.979749631,Producer dividends paid,Silkeborg
10,20436726.13818127,Producer dividends paid,Silkeborg
11,15423954.742829692,Producer dividends paid,Silkeborg
12,39923598.2028184,Producer dividends paid,Silkeborg
13,14161314.870385356,Producer dividends paid,Silkeborg
14,1197368.8886461554,Producer dividends paid,Silkeborg
15,109516374.52825868,Producer dividends paid,Silkeborg
16,32983383.737778906,Producer dividends paid,Silkeborg
17,31689893.87887936,Producer dividends paid,Silkeborg
18,0.0,Producer dividends paid,Silkeborg
19,4622622.933586231,Producer dividends paid,Silkeborg
20,5585951.784044668,Producer dividends paid,Silkeborg
21,13143796.698873596,Producer dividends paid,Silkeborg
24,372412.7872239816,Producer dividends paid,Silkeborg
26,4533005.951916132,Producer dividends paid,Silkeborg
27,5569894.575629157,Producer dividends paid,Silkeborg
77,2.566367397818337e-09,Producer dividends paid,Silkeborg
88,7.699102160748064e-09,Producer dividends paid,Silkeborg
99,0.0,Producer dividends paid,Silkeborg
01,40034832.0,Producer exports,Silkeborg
02,38369740.00000001,Producer exports,Silkeborg
03,71071232.0,Producer exports,Silkeborg
04,583218368.0,Producer exports,Silkeborg
05,9009967.872826528,Producer exports,Silkeborg
06,100221184.0,Producer exports,Silkeborg
07,0.0,Producer exports,Silkeborg
08,105677680.0,Producer exports,Silkeborg
09,107554800.0,Producer exports,Silkeborg
10,36346312.0,Producer exports,Silkeborg
11,96409336.0,Producer exports,Silkeborg
12,765241280.0,Producer exports,Silkeborg
13,584336832.0,Producer exports,Silkeborg
14,13825695.0,Producer exports,Silkeborg
15,5222830079.999999,Producer exports,Silkeborg
16,1292765440.0,Producer exports,Silkeborg
17,328550336.0,Producer exports,Silkeborg
18,7781069.499999999,Producer exports,Silkeborg
19,262592224.0,Producer exports,Silkeborg
20,118129488.0,Producer exports,Silkeborg
21,469478572.94117415,Producer exports,Silkeborg
24,9621664.0,Producer exports,Silkeborg
26,3278014.25,Producer exports,Silkeborg
27,8995934.0,Producer exports,Silkeborg
77,0.0,Producer exports,Silkeborg
88,0.0,Producer exports,Silkeborg
99,0.0,Producer exports,Silkeborg
01,75208255.99999997,Producer imports,Silkeborg
02,123769495.99999999,Producer imports,Silkeborg
03,465127232.0,Producer imports,Silkeborg
04,383349568.00000006,Producer imports,Silkeborg
05,41389957.899105504,Producer imports,Silkeborg
06,135421327.99999997,Producer imports,Silkeborg
07,0.0,Producer imports,Silkeborg
08,207865808.00000006,Producer imports,Silkeborg
09,51972287.999999985,Producer imports,Silkeborg
10,109234576.0,Producer imports,Silkeborg
11,272659071.99999994,Producer imports,Silkeborg
12,1029637056.0,Producer imports,Silkeborg
13,296287327.9999999,Producer imports,Silkeborg
14,58110660.0,Producer imports,Silkeborg
15,2640152319.999999,Producer imports,Silkeborg
16,398452863.9999999,Producer imports,Silkeborg
17,188991408.00000003,Producer imports,Silkeborg
18,24496741.999999993,Producer imports,Silkeborg
19,164988255.99999994,Producer imports,Silkeborg
20,137407215.99999997,Producer imports,Silkeborg
21,416857603.1167877,Producer imports,Silkeborg
24,198249680.0,Producer imports,Silkeborg
26,49005768.00000001,Producer imports,Silkeborg
27,70219360.0,Producer imports,Silkeborg
77,433926.7187500004,Producer imports,Silkeborg
88,1297774.3750000014,Producer imports,Silkeborg
99,1108796.8749999988,Producer imports,Silkeborg
01,12445156.252638647,Producer product taxes paid,Silkeborg
02,32685281.544100616,Producer product taxes paid,Silkeborg
03,4864310.275626881,Producer product taxes paid,Silkeborg
04,85072846.946437,Producer product taxes paid,Silkeborg
05,29891682.191000752,Producer product taxes paid,Silkeborg
06,6908746.640845143,Producer product taxes paid,Silkeborg
07,0.0,Producer product taxes paid,Silkeborg
08,0.0,Producer product taxes paid,Silkeborg
09,1113855.5643353907,Producer product taxes paid,Silkeborg
10,7955365.93383288,Producer product taxes paid,Silkeborg
11,5247150.511923606,Producer product taxes paid,Silkeborg
12,35988888.28072162,Producer product taxes paid,Silkeborg
13,16793391.77613114,Producer product taxes paid,Silkeborg
14,8915786.677746398,Producer product taxes paid,Silkeborg
15,39013772.76751482,Producer product taxes paid,Silkeborg
16,17672351.1300817,Producer product taxes paid,Silkeborg
17,176755879.63829106,Producer product taxes paid,Silkeborg
18,16517001.437469264,Producer product taxes paid,Silkeborg
19,19429289.00933491,Producer product taxes paid,Silkeborg
20,5189902.531430095,Producer product taxes paid,Silkeborg
21,1048629.3621859371,Producer product taxes paid,Silkeborg
24,153450329.18214968,Producer product taxes paid,Silkeborg
26,59018581.81625012,Producer product taxes paid,Silkeborg
27,66244108.99575868,Producer product taxes paid,Silkeborg
77,13394810.065717964,Producer product taxes paid,Silkeborg
88,82029008.28905682,Producer product taxes paid,Silkeborg
99,34227260.81278679,Producer product taxes paid,Silkeborg
01,500313.7509224576,Producer sales to capital accumulation cell,Silkeborg
02,27774315.3311933,Producer sales to capital accumulation cell,Silkeborg
03,20707564.226922102,Producer sales to capital accumulation cell,Silkeborg
04,41906594.51860573,Producer sales to capital accumulation cell,Silkeborg
05,165025800.52824408,Producer sales to capital accumulation cell,Silkeborg
06,3344453.431228257,Producer sales to capital accumulation cell,Silkeborg
07,0.0,Producer sales to capital accumulation cell,Silkeborg
08,38623575.03986708,Producer sales to capital accumulation cell,Silkeborg
09,56371606.84836754,Producer sales to capital accumulation cell,Silkeborg
10,6756644.386393426,Producer sales to capital accumulation cell,Silkeborg
11,22739101.05657356,Producer sales to capital accumulation cell,Silkeborg
12,2058773492.8294609,Producer sales to capital accumulation cell,Silkeborg
13,261449983.61482903,Producer sales to capital accumulation cell,Silkeborg
14,3215627.655737875,Producer sales to capital accumulation cell,Silkeborg
