value,var_name,cust_sector,cust_muni_name
9301116.731615221,Consumer natural resource rents paid,15,Aarhus
8157785.059134746,Consumer natural resource rents paid,16,Aarhus
4985986.134620835,Consumer natural resource rents paid,17,Aarhus
3155898.2853608388,Consumer natural resource rents paid,18,Aarhus
741272.6538791946,Consumer natural resource rents paid,19,Aarhus
811689.7701312558,Consumer natural resource rents paid,20,Aarhus
349056.88808815746,Consumer natural resource rents paid,21,Aarhus
19633503.4883449,Consumer natural resource rents paid,22,Aarhus
32450175.81949337,Consumer natural resource rents paid,23,Aarhus
26248169.376270287,Consumer natural resource rents paid,24,Aarhus
5738616.387895322,Consumer natural resource rents paid,25,Aarhus
16319355.984743796,Consumer natural resource rents paid,26,Aarhus
5577338.476479361,Consumer natural resource rents paid,27,Aarhus
8159299.405720811,Consumer natural resource rents paid,28,Aarhus
5310813.477331856,Consumer natural resource rents received,01,Aarhus
3654875.485469377,Consumer natural resource rents received,02,Aarhus
4730818.734868821,Consumer natural resource rents received,03,Aarhus
13975904.64280476,Consumer natural resource rents received,04,Aarhus
2525930.105557646,Consumer natural resource rents received,05,Aarhus
1288708.944741993,Consumer natural resource rents received,06,Aarhus
119633.380299196,Consumer natural resource rents received,07,Aarhus
2142043.245990076,Consumer natural resource rents received,08,Aarhus
3124097.007053466,Consumer natural resource rents received,09,Aarhus
941923.5765329174,Consumer natural resource rents received,10,Aarhus
4053148.6376045686,Consumer natural resource rents received,11,Aarhus
6423858.218089901,Consumer natural resource rents received,12,Aarhus
12001953.867866123,Consumer natural resource rents received,13,Aarhus
5254025.480354405,Consumer natural resource rents received,14,Aarhus
9301116.73161522,Consumer natural resource rents received,15,Aarhus
8157785.059134746,Consumer natural resource rents received,16,Aarhus
4985986.134620835,Consumer natural resource rents received,17,Aarhus
3155898.2853608388,Consumer natural resource rents received,18,Aarhus
741272.6538791946,Consumer natural resource rents received,19,Aarhus
811689.7701312558,Consumer natural resource rents received,20,Aarhus
349056.88808815746,Consumer natural resource rents received,21,Aarhus
19633503.4883449,Consumer natural resource rents received,22,Aarhus
32450175.81949337,Consumer natural resource rents received,23,Aarhus
26248169.376270287,Consumer natural resource rents received,24,Aarhus
5738616.387895322,Consumer natural resource rents received,25,Aarhus
16319355.984743796,Consumer natural resource rents received,26,Aarhus
5577338.476479361,Consumer natural resource rents received,27,Aarhus
8159299.405720811,Consumer natural resource rents received,28,Aarhus
434139642.79308975,Consumer non-product taxes paid,01,Aarhus
447197631.3456172,Consumer non-product taxes paid,02,Aarhus
583449506.1308218,Consumer non-product taxes paid,03,Aarhus
2640460915.526257,Consumer non-product taxes paid,04,Aarhus
438903336.3365811,Consumer non-product taxes paid,05,Aarhus
163395406.47501385,Consumer non-product taxes paid,06,Aarhus
30386562.561670553,Consumer non-product taxes paid,07,Aarhus
503601042.15869075,Consumer non-product taxes paid,08,Aarhus
821358364.0445404,Consumer non-product taxes paid,09,Aarhus
304752905.15674883,Consumer non-product taxes paid,10,Aarhus
542858210.7046262,Consumer non-product taxes paid,11,Aarhus
1159416743.6872501,Consumer non-product taxes paid,12,Aarhus
3141703138.1487474,Consumer non-product taxes paid,13,Aarhus
709962722.0808921,Consumer non-product taxes paid,14,Aarhus
2357762348.0742335,Consumer non-product taxes paid,15,Aarhus
1915614746.6334958,Consumer non-product taxes paid,16,Aarhus
1960060582.3959925,Consumer non-product taxes paid,17,Aarhus
510156247.9500974,Consumer non-product taxes paid,18,Aarhus
336884548.9504228,Consumer non-product taxes paid,19,Aarhus
178465674.48737323,Consumer non-product taxes paid,20,Aarhus
78853999.83727238,Consumer non-product taxes paid,21,Aarhus
1448435848.8625808,Consumer non-product taxes paid,22,Aarhus
3299097525.880745,Consumer non-product taxes paid,23,Aarhus
4527893332.5167885,Consumer non-product taxes paid,24,Aarhus
111213040.83473958,Consumer non-product taxes paid,25,Aarhus
3005260000.917511,Consumer non-product taxes paid,26,Aarhus
1160242088.6920435,Consumer non-product taxes paid,27,Aarhus
384826937.8813836,Consumer non-product taxes paid,28,Aarhus
69156296.01033038,Consumer other transfers paid,01,Aarhus
47593019.79495935,Consumer other transfers paid,02,Aarhus
61603726.47170577,Consumer other transfers paid,03,Aarhus
181991290.52733776,Consumer other transfers paid,04,Aarhus
32892130.523299564,Consumer other transfers paid,05,Aarhus
16781296.807750653,Consumer other transfers paid,06,Aarhus
1557840.714233077,Consumer other transfers paid,07,Aarhus
27893236.585855685,Consumer other transfers paid,08,Aarhus
40681334.094467275,Consumer other transfers paid,09,Aarhus
12265530.686746124,Consumer other transfers paid,10,Aarhus
52779249.008167386,Consumer other transfers paid,11,Aarhus
83650130.50350538,Consumer other transfers paid,12,Aarhus
156286918.74246407,Consumer other transfers paid,13,Aarhus
68416814.65863778,Consumer other transfers paid,14,Aarhus
121117185.65593055,Consumer other transfers paid,15,Aarhus
106228961.1085195,Consumer other transfers paid,16,Aarhus
64926462.67864704,Consumer other transfers paid,17,Aarhus
41095443.651415445,Consumer other transfers paid,18,Aarhus
9652696.577431276,Consumer other transfers paid,19,Aarhus
10569653.45353045,Consumer other transfers paid,20,Aarhus
4545345.375072442,Consumer other transfers paid,21,Aarhus
255663352.65874407,Consumer other transfers paid,22,Aarhus
422559363.85987276,Consumer other transfers paid,23,Aarhus
341798140.50380677,Consumer other transfers paid,24,Aarhus
74727055.52641465,Consumer other transfers paid,25,Aarhus
212507220.9738986,Consumer other transfers paid,26,Aarhus
72626928.48760766,Consumer other transfers paid,27,Aarhus
106248680.6112313,Consumer other transfers paid,28,Aarhus
60506551.57279997,Consumer other transfers received,01,Aarhus
41640308.5888098,Consumer other transfers received,02,Aarhus
53898621.93140241,Consumer other transfers received,03,Aarhus
159228675.35372275,Consumer other transfers received,04,Aarhus
28778137.446089465,Consumer other transfers received,05,Aarhus
14682371.083107784,Consumer other transfers received,06,Aarhus
1362993.320288488,Consumer other transfers received,07,Aarhus
24404481.665164445,Consumer other transfers received,08,Aarhus
35593104.04753082,Consumer other transfers received,09,Aarhus
10731415.76227131,Consumer other transfers received,10,Aarhus
46177868.62976948,Consumer other transfers received,11,Aarhus
73187565.375482,Consumer other transfers received,12,Aarhus
136739285.56892744,Consumer other transfers received,13,Aarhus
59859561.072663136,Consumer other transfers received,14,Aarhus
105968417.38241509,Consumer other transfers received,15,Aarhus
92942341.9796601,Consumer other transfers received,16,Aarhus
56805765.91201726,Consumer other transfers received,17,Aarhus
35955418.72760745,Consumer other transfers received,18,Aarhus
8445382.661787324,Consumer other transfers received,19,Aarhus
9247650.881957175,Consumer other transfers received,20,Aarhus
3976834.940841734,Consumer other transfers received,21,Aarhus
223686182.24746677,Consumer other transfers received,22,Aarhus
369707624.8582524,Consumer other transfers received,23,Aarhus
299047635.70343,Consumer other transfers received,24,Aarhus
65380546.673830815,Consumer other transfers received,25,Aarhus
185927816.6594157,Consumer other transfers received,26,Aarhus
63543093.6534422,Consumer other transfers received,27,Aarhus
92959595.05966374,Consumer other transfers received,28,Aarhus
18546362.44146506,Consumer pension investment income,01,Aarhus
48294910.469488025,Consumer pension investment income,02,Aarhus
57429628.75329132,Consumer pension investment income,03,Aarhus
340562132.3005172,Consumer pension investment income,04,Aarhus
56294119.26043086,Consumer pension investment income,05,Aarhus
17436975.77875987,Consumer pension investment income,06,Aarhus
5133018.232122289,Consumer pension investment income,07,Aarhus
72940643.60274848,Consumer pension investment income,08,Aarhus
87325238.79395367,Consumer pension investment income,09,Aarhus
37009835.36941378,Consumer pension investment income,10,Aarhus
53719417.997302204,Consumer pension investment income,11,Aarhus
145599433.8558258,Consumer pension investment income,12,Aarhus
385353079.7401237,Consumer pension investment income,13,Aarhus
86859803.54587263,Consumer pension investment income,14,Aarhus
340804673.5932444,Consumer pension investment income,15,Aarhus
253612141.1248268,Consumer pension investment income,16,Aarhus
229829880.8155008,Consumer pension investment income,17,Aarhus
79041765.38761313,Consumer pension investment income,18,Aarhus
17769892.499110308,Consumer pension investment income,19,Aarhus
23323507.888012186,Consumer pension investment income,20,Aarhus
13530417.23159876,Consumer pension investment income,21,Aarhus
123687879.79270352,Consumer pension investment income,22,Aarhus
147882879.0552141,Consumer pension investment income,23,Aarhus
751028936.3055357,Consumer pension investment income,24,Aarhus
718303.616820023,Consumer pension investment income,25,Aarhus
544471829.0668018,Consumer pension investment income,26,Aarhus
185853235.23393413,Consumer pension investment income,27,Aarhus
8799594.175312832,Consumer pension investment income,28,Aarhus
306600259.9234475,Consumer product taxes paid (predicted),01,Aarhus
301394220.2388174,Consumer product taxes paid (predicted),02,Aarhus
307615301.7244679,Consumer product taxes paid (predicted),03,Aarhus
400911864.6326312,Consumer product taxes paid (predicted),04,Aarhus
312761890.357121,Consumer product taxes paid (predicted),05,Aarhus
293292790.1256159,Consumer product taxes paid (predicted),06,Aarhus
287441512.655431,Consumer product taxes paid (predicted),07,Aarhus
298553516.0631558,Consumer product taxes paid (predicted),08,Aarhus
295523031.9902524,Consumer product taxes paid (predicted),09,Aarhus
291142137.1737913,Consumer product taxes paid (predicted),10,Aarhus
309513376.4413047,Consumer product taxes paid (predicted),11,Aarhus
369929784.8124781,Consumer product taxes paid (predicted),12,Aarhus
365620874.7869679,Consumer product taxes paid (predicted),13,Aarhus
322758414.9207371,Consumer product taxes paid (predicted),14,Aarhus
419087102.0216618,Consumer product taxes paid (predicted),15,Aarhus
366605212.4553353,Consumer product taxes paid (predicted),16,Aarhus
338871321.1402843,Consumer product taxes paid (predicted),17,Aarhus
310856670.1581414,Consumer product taxes paid (predicted),18,Aarhus
304653579.9131612,Consumer product taxes paid (predicted),19,Aarhus
292874357.9476821,Consumer product taxes paid (predicted),20,Aarhus
284951441.0825624,Consumer product taxes paid (predicted),21,Aarhus
440127362.1428354,Consumer product taxes paid (predicted),22,Aarhus
618065355.8520193,Consumer product taxes paid (predicted),23,Aarhus
480135154.1632437,Consumer product taxes paid (predicted),24,Aarhus
292954766.5779437,Consumer product taxes paid (predicted),25,Aarhus
381147243.6811007,Consumer product taxes paid (predicted),26,Aarhus
350798222.0331414,Consumer product taxes paid (predicted),27,Aarhus
321829868.4846721,Consumer product taxes paid (predicted),28,Aarhus
386082823.0379948,Consumer social benefits received,01,Aarhus
277461892.8907074,Consumer social benefits received,02,Aarhus
338525687.47453564,Consumer social benefits received,03,Aarhus
719318804.1550596,Consumer social benefits received,04,Aarhus
126557648.68762812,Consumer social benefits received,05,Aarhus
88399107.7254674,Consumer social benefits received,06,Aarhus
5475917.198980849,Consumer social benefits received,07,Aarhus
81442918.63640757,Consumer social benefits received,08,Aarhus
95800785.29649992,Consumer social benefits received,09,Aarhus
43296836.24044289,Consumer social benefits received,10,Aarhus
250277366.0376701,Consumer social benefits received,11,Aarhus
316123964.8034506,Consumer social benefits received,12,Aarhus
516316759.5506297,Consumer social benefits received,13,Aarhus
359038689.8762074,Consumer social benefits received,14,Aarhus
334604839.9775169,Consumer social benefits received,15,Aarhus
338056709.3640677,Consumer social benefits received,16,Aarhus
362424610.9858108,Consumer social benefits received,17,Aarhus
284219318.61648136,Consumer social benefits received,18,Aarhus
